Squeezing [dB],X,P,Bipartition ID,Bipartition 1,Bipartition 2
2.041199827,n_x_0,n_p_0,4338,"[1, 2, 5, 6, 7, 8, 13]","[3, 4, 9, 10, 11, 12, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,4339,"[3, 5, 6, 7, 8, 13]","[1, 2, 4, 9, 10, 11, 12, 14, 15, 16]"
2.041199827,n_x_0,n_p_0,4340,"[1, 3, 5, 6, 7, 8, 13]","[2, 4, 9, 10, 11, 12, 14, 15, 16]"
2.041199827,n_x_0,n_p_0,4341,"[2, 3, 5, 6, 7, 8, 13]","[1, 4, 9, 10, 11, 12, 14, 15, 16]"
1.249387366,n_x_0,n_p_0,4342,"[1, 2, 3, 5, 6, 7, 8, 13]","[4, 9, 10, 11, 12, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,4343,"[4, 5, 6, 7, 8, 13]","[1, 2, 3, 9, 10, 11, 12, 14, 15, 16]"
2.041199827,n_x_0,n_p_0,4344,"[1, 4, 5, 6, 7, 8, 13]","[2, 3, 9, 10, 11, 12, 14, 15, 16]"
2.041199827,n_x_0,n_p_0,4345,"[2, 4, 5, 6, 7, 8, 13]","[1, 3, 9, 10, 11, 12, 14, 15, 16]"
2.041199827,n_x_0,n_p_0,4347,"[3, 4, 5, 6, 7, 8, 13]","[1, 2, 9, 10, 11, 12, 14, 15, 16]"
1.249387366,n_x_0,n_p_0,4346,"[1, 2, 4, 5, 6, 7, 8, 13]","[3, 9, 10, 11, 12, 14, 15, 16]"
1.249387366,n_x_0,n_p_0,4348,"[1, 3, 4, 5, 6, 7, 8, 13]","[2, 9, 10, 11, 12, 14, 15, 16]"
1.249387366,n_x_0,n_p_0,4349,"[2, 3, 4, 5, 6, 7, 8, 13]","[1, 9, 10, 11, 12, 14, 15, 16]"
0.57991947,n_x_0,n_p_0,4350,"[1, 2, 3, 4, 5, 6, 7, 8, 13]","[9, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0-n_x_4+n_x_7,n_p_0-n_p_5,4351,"[9, 13]","[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_8+n_x_7,n_p_5-n_p_0,4353,"[2, 9, 13]","[1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_5,n_p_4-n_p_0-n_p_7,4352,"[1, 9, 13]","[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_6-n_x_5,n_p_2-n_p_0,4354,"[1, 2, 9, 13]","[3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_8-n_x_4,n_p_5-n_p_0,4355,"[3, 9, 13]","[1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0,n_p_8-n_p_5,4357,"[2, 3, 9, 13]","[1, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.91206626,n_x_0+n_x_8+n_x_19-n_x_24,#NAME?,4360,"[1, 4, 9, 13]","[2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_6-n_x_5,n_p_2-n_p_0,4358,"[1, 2, 3, 9, 13]","[4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400086720376,n_x_6-n_x_2-n_x_5,n_p_8+n_p_0,4356,"[1, 3, 9, 13]","[2, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_6-n_x_5,n_p_2-n_p_0,4362,"[1, 2, 4, 9, 13]","[3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0-n_x_6-n_x_5,n_p_1-n_p_0,4363,"[3, 4, 9, 13]","[1, 2, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0-n_x_6+n_x_4,n_p_1-n_p_0,4364,"[1, 3, 4, 9, 13]","[2, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0-n_x_6-n_x_5,n_p_1-n_p_0,4365,"[2, 3, 4, 9, 13]","[1, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0-n_x_1-n_x_5,n_p_0-n_p_2-n_p_12,4366,"[1, 2, 3, 4, 9, 13]","[5, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_7,n_p_5+n_p_2-n_p_6,4367,"[5, 9, 13]","[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_22,4368,"[1, 5, 9, 13]","[2, 3, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0-n_x_4+n_x_7,n_p_5-n_p_6,4369,"[2, 5, 9, 13]","[1, 3, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_7,n_p_5+n_p_2-n_p_8,4371,"[3, 5, 9, 13]","[1, 2, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_7,n_p_6-n_p_5,4370,"[1, 2, 5, 9, 13]","[3, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_22,4372,"[1, 3, 5, 9, 13]","[2, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_5,n_p_8+n_p_22,4373,"[2, 3, 5, 9, 13]","[1, 4, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_6,n_p_0-n_p_22,4374,"[1, 2, 3, 5, 9, 13]","[4, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_7,n_p_5+n_p_2+n_p_12,4375,"[4, 5, 9, 13]","[1, 2, 3, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_22,4376,"[1, 4, 5, 9, 13]","[2, 3, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400086720376,n_x_10-n_x_2+n_x_0,n_p_0-n_p_8,4053,"[2, 3, 5, 7, 8, 9, 10, 11, 12]","[1, 4, 6, 13, 14, 15, 16]"
3.590219426,n_x_0+n_x_6,n_p_0-n_p_22,4378,"[1, 2, 4, 5, 9, 13]","[3, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0-n_x_6-n_x_5,n_p_1-n_p_0,4379,"[3, 4, 5, 9, 13]","[1, 2, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0-n_x_1+n_x_6,n_p_0+n_p_4-n_p_22,4380,"[1, 3, 4, 5, 9, 13]","[2, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0-n_x_1-n_x_11,n_p_0+n_p_5-n_p_8,4381,"[2, 3, 4, 5, 9, 13]","[1, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_1,n_p_0+n_p_5,4382,"[1, 2, 3, 4, 5, 9, 13]","[6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_7-n_x_4,n_p_5-n_p_0,4383,"[6, 9, 13]","[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_7,4384,"[1, 6, 9, 13]","[2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0-n_x_4+n_x_22,n_p_5-n_p_6,4385,"[2, 6, 9, 13]","[1, 3, 4, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_7,n_p_6-n_p_0,4386,"[1, 2, 6, 9, 13]","[3, 4, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
4.259687322722812,n_x_0+n_x_1-n_x_12+n_x_11,n_p_7+n_p_0,655,"[5, 8, 10]","[1, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_7,4388,"[1, 3, 6, 9, 13]","[2, 4, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_5,n_p_8+n_p_7,4389,"[2, 3, 6, 9, 13]","[1, 4, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_6,n_p_0-n_p_7,4390,"[1, 2, 3, 6, 9, 13]","[4, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_7,4392,"[1, 4, 6, 9, 13]","[2, 3, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_6,n_p_5-n_p_7-n_p_8,4393,"[2, 4, 6, 9, 13]","[1, 3, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_6,n_p_0-n_p_7,4394,"[1, 2, 4, 6, 9, 13]","[3, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0-n_x_6-n_x_5,n_p_1-n_p_0,4395,"[3, 4, 6, 9, 13]","[1, 2, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0-n_x_1+n_x_6,n_p_0+n_p_4-n_p_7,4396,"[1, 3, 4, 6, 9, 13]","[2, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0-n_x_1-n_x_11,n_p_0+n_p_5-n_p_7,4397,"[2, 3, 4, 6, 9, 13]","[1, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_1,n_p_0+n_p_5,4398,"[1, 2, 3, 4, 6, 9, 13]","[5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_6-n_x_5,n_p_2+n_p_0,4399,"[5, 6, 9, 13]","[1, 2, 3, 4, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_4,n_p_6-n_p_0,4400,"[1, 5, 6, 9, 13]","[2, 3, 4, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_4,n_p_6-n_p_5,4401,"[2, 5, 6, 9, 13]","[1, 3, 4, 7, 8, 10, 11, 12, 14, 15, 16]"
3.010299957,n_x_0,n_p_6,4402,"[1, 2, 5, 6, 9, 13]","[3, 4, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_6-n_x_5,n_p_2+n_p_0,4403,"[3, 5, 6, 9, 13]","[1, 2, 4, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_4,n_p_0-n_p_6,4404,"[1, 3, 5, 6, 9, 13]","[2, 4, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_1,n_p_8-n_p_0,4405,"[2, 3, 5, 6, 9, 13]","[1, 4, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_8,4406,"[1, 2, 3, 5, 6, 9, 13]","[4, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_6-n_x_5,n_p_2+n_p_0,4407,"[4, 5, 6, 9, 13]","[1, 2, 3, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_4,n_p_0-n_p_6,4408,"[1, 4, 5, 6, 9, 13]","[2, 3, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_6,n_p_0-n_p_8,4409,"[2, 4, 5, 6, 9, 13]","[1, 3, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_4,n_p_0-n_p_6,4410,"[1, 2, 4, 5, 6, 9, 13]","[3, 7, 8, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0-n_x_1-n_x_5,n_p_0+n_p_2+n_p_12,4411,"[3, 4, 5, 6, 9, 13]","[1, 2, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_1,n_p_0+n_p_4,4412,"[1, 3, 4, 5, 6, 9, 13]","[2, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_1,n_p_0+n_p_5,4413,"[2, 3, 4, 5, 6, 9, 13]","[1, 7, 8, 10, 11, 12, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,4414,"[1, 2, 3, 4, 5, 6, 9, 13]","[7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_7-n_x_4,n_p_5-n_p_0,4415,"[7, 9, 13]","[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_5,n_p_4-n_p_7-n_p_0,4416,"[1, 7, 9, 13]","[2, 3, 4, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_5,n_p_7+n_p_8+n_p_0,4387,"[3, 6, 9, 13]","[1, 2, 4, 5, 7, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_6-n_x_5,n_p_2-n_p_0,4418,"[1, 2, 7, 9, 13]","[3, 4, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0,n_p_5+n_p_6-n_p_7-n_p_8,4419,"[3, 7, 9, 13]","[1, 2, 4, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0+n_x_5-n_x_6,n_p_4-n_p_7-n_p_8,4420,"[1, 3, 7, 9, 13]","[2, 4, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400086720376,n_x_8+n_x_22,n_p_6-n_p_0+n_p_5,4377,"[2, 4, 5, 9, 13]","[1, 3, 6, 7, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_5,n_p_8+n_p_7,4421,"[2, 3, 7, 9, 13]","[1, 4, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_7,4422,"[1, 2, 3, 7, 9, 13]","[4, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_8,n_p_5+n_p_6-n_p_7,4423,"[4, 7, 9, 13]","[1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_8,n_p_5+n_p_6-n_p_7,4425,"[2, 4, 7, 9, 13]","[1, 3, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_5,n_p_4-n_p_7-n_p_22,4424,"[1, 4, 7, 9, 13]","[2, 3, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_7,4426,"[1, 2, 4, 7, 9, 13]","[3, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_7,n_p_6+n_p_0,4427,"[3, 4, 7, 9, 13]","[1, 2, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_6,n_p_0-n_p_7,4428,"[1, 3, 4, 7, 9, 13]","[2, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_6,n_p_0-n_p_7,4429,"[2, 3, 4, 7, 9, 13]","[1, 5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_2,n_p_0+n_p_5,4430,"[1, 2, 3, 4, 7, 9, 13]","[5, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_7,n_p_5+n_p_2-n_p_6,4431,"[5, 7, 9, 13]","[1, 2, 3, 4, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_22,4432,"[1, 5, 7, 9, 13]","[2, 3, 4, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_7-n_x_4,n_p_5-n_p_6,4433,"[2, 5, 7, 9, 13]","[1, 3, 4, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_6,n_p_0-n_p_22,4434,"[1, 2, 5, 7, 9, 13]","[3, 4, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_7,n_p_5+n_p_2-n_p_8,4435,"[3, 5, 7, 9, 13]","[1, 2, 4, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_4-n_x_5,n_p_0-n_p_20,4436,"[1, 3, 5, 7, 9, 13]","[2, 4, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_5,n_p_8+n_p_22,4437,"[2, 3, 5, 7, 9, 13]","[1, 4, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_7,4438,"[1, 2, 3, 5, 7, 9, 13]","[4, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_7,n_p_5+n_p_2+n_p_12,4439,"[4, 5, 7, 9, 13]","[1, 2, 3, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0-n_x_5-n_x_19,n_p_0-n_p_20,4441,"[2, 4, 5, 7, 9, 13]","[1, 3, 6, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_4-n_x_5,n_p_0-n_p_20,4440,"[1, 4, 5, 7, 9, 13]","[2, 3, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_7,4442,"[1, 2, 4, 5, 7, 9, 13]","[3, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_6,n_p_0-n_p_7,4443,"[3, 4, 5, 7, 9, 13]","[1, 2, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_5,n_p_0-n_p_20,4445,"[2, 3, 4, 5, 7, 9, 13]","[1, 6, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_4,n_p_0-n_p_20,4444,"[1, 3, 4, 5, 7, 9, 13]","[2, 6, 8, 10, 11, 12, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,4446,"[1, 2, 3, 4, 5, 7, 9, 13]","[6, 8, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0,n_p_7-n_p_5,4447,"[6, 7, 9, 13]","[1, 2, 3, 4, 5, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_5,n_p_7-n_p_4,4448,"[1, 6, 7, 9, 13]","[2, 3, 4, 5, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_5,n_p_7+n_p_8,4449,"[2, 6, 7, 9, 13]","[1, 3, 4, 5, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_1,n_p_7-n_p_0,4450,"[1, 2, 6, 7, 9, 13]","[3, 4, 5, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_5,n_p_7+n_p_8,4451,"[3, 6, 7, 9, 13]","[1, 2, 4, 5, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_4,n_p_7-n_p_0,4452,"[1, 3, 6, 7, 9, 13]","[2, 4, 5, 8, 10, 11, 12, 14, 15, 16]"
3.010299957,n_x_0+n_x_5,n_p_7+n_p_8,4453,"[2, 3, 6, 7, 9, 13]","[1, 4, 5, 8, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0,n_p_7-n_p_5,4455,"[4, 6, 7, 9, 13]","[1, 2, 3, 5, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_7,4454,"[1, 2, 3, 6, 7, 9, 13]","[4, 5, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_4,n_p_7-n_p_0,4456,"[1, 4, 6, 7, 9, 13]","[2, 3, 5, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_19,n_p_7-n_p_0,4457,"[2, 4, 6, 7, 9, 13]","[1, 3, 5, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_7,4458,"[1, 2, 4, 6, 7, 9, 13]","[3, 5, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_6,n_p_7-n_p_0,4459,"[3, 4, 6, 7, 9, 13]","[1, 2, 5, 8, 10, 11, 12, 14, 15, 16]"
3.010299957,n_x_0+n_x_4,n_p_0-n_p_7,4460,"[1, 3, 4, 6, 7, 9, 13]","[2, 5, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_5,n_p_0-n_p_7,4461,"[2, 3, 4, 6, 7, 9, 13]","[1, 5, 8, 10, 11, 12, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,4462,"[1, 2, 3, 4, 6, 7, 9, 13]","[5, 8, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_6-n_x_5,n_p_2+n_p_0,4463,"[5, 6, 7, 9, 13]","[1, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_4,n_p_0-n_p_6,4464,"[1, 5, 6, 7, 9, 13]","[2, 3, 4, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_6,n_p_0-n_p_8,4465,"[2, 5, 6, 7, 9, 13]","[1, 3, 4, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_7,4466,"[1, 2, 5, 6, 7, 9, 13]","[3, 4, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_8,4468,"[1, 3, 5, 6, 7, 9, 13]","[2, 4, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_8,4467,"[3, 5, 6, 7, 9, 13]","[1, 2, 4, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_8,4469,"[2, 3, 5, 6, 7, 9, 13]","[1, 4, 8, 10, 11, 12, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,4470,"[1, 2, 3, 5, 6, 7, 9, 13]","[4, 8, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0+n_x_2-n_x_12,n_p_0+n_p_5+n_p_17,4471,"[4, 5, 6, 7, 9, 13]","[1, 2, 3, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_4,n_p_0-n_p_6,4472,"[1, 4, 5, 6, 7, 9, 13]","[2, 3, 8, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0-n_x_5,n_p_0,4473,"[2, 4, 5, 6, 7, 9, 13]","[1, 3, 8, 10, 11, 12, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,4474,"[1, 2, 4, 5, 6, 7, 9, 13]","[3, 8, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_2,n_p_0+n_p_5,4475,"[3, 4, 5, 6, 7, 9, 13]","[1, 2, 8, 10, 11, 12, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,4476,"[1, 3, 4, 5, 6, 7, 9, 13]","[2, 8, 10, 11, 12, 14, 15, 16]"
3.010299957,n_x_0,n_p_0,4477,"[2, 3, 4, 5, 6, 7, 9, 13]","[1, 8, 10, 11, 12, 14, 15, 16]"
2.041199827,n_x_0,n_p_0,4478,"[1, 2, 3, 4, 5, 6, 7, 9, 13]","[8, 10, 11, 12, 14, 15, 16]"
4.259687322722812,n_x_7-n_x_5-n_x_8-n_x_17,n_p_0+n_p_2,399,"[5, 8, 9]","[1, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 16]"
3.979400087,n_x_0+n_x_8,#NAME?,4480,"[1, 8, 9, 13]","[2, 3, 4, 5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.979400086720376,n_x_6-n_x_2-n_x_0+n_x_10+n_x_5,n_p_8+n_p_7+n_p_0+n_p_25-n_p_3,4233,"[2, 4, 8, 13]","[1, 3, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_6-n_x_5,n_p_2-n_p_0,4482,"[1, 2, 8, 9, 13]","[3, 4, 5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_7,n_p_5+n_p_6-n_p_8,4483,"[3, 8, 9, 13]","[1, 2, 4, 5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0,n_p_8-n_p_5,4485,"[2, 3, 8, 9, 13]","[1, 4, 5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0-n_x_2+n_x_12,n_p_0+n_p_5+n_p_18,4486,"[1, 2, 3, 8, 9, 13]","[4, 5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_7+n_x_8,n_p_5+n_p_6,4487,"[4, 8, 9, 13]","[1, 2, 3, 5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.91206626,n_x_0+n_x_8-n_x_3+n_x_25,#NAME?,4488,"[1, 4, 8, 9, 13]","[2, 3, 5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_8+n_x_7,n_p_5+n_p_6,4489,"[2, 4, 8, 9, 13]","[1, 3, 5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0-n_x_2+n_x_12,n_p_0+n_p_5+n_p_18,4490,"[1, 2, 4, 8, 9, 13]","[3, 5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_7,n_p_6+n_p_5,4491,"[3, 4, 8, 9, 13]","[1, 2, 5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0-n_x_1-n_x_3,n_p_0+n_p_6+n_p_4,4492,"[1, 3, 4, 8, 9, 13]","[2, 5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0-n_x_1-n_x_3,n_p_0+n_p_6+n_p_5,4493,"[2, 3, 4, 8, 9, 13]","[1, 5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0-n_x_2,n_p_0+n_p_5,4494,"[1, 2, 3, 4, 8, 9, 13]","[5, 6, 7, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_7,n_p_5+n_p_2+n_p_1,4495,"[5, 8, 9, 13]","[1, 2, 3, 4, 6, 7, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_22,4496,"[1, 5, 8, 9, 13]","[2, 3, 4, 6, 7, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_6,n_p_5-n_p_8-n_p_22,4497,"[2, 5, 8, 9, 13]","[1, 3, 4, 6, 7, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_6,n_p_0-n_p_22,4498,"[1, 2, 5, 8, 9, 13]","[3, 4, 6, 7, 10, 11, 12, 14, 15, 16]"
3.802112417,n_x_0+n_x_7-n_x_8,n_p_5+n_p_2+n_p_0,4499,"[3, 5, 8, 9, 13]","[1, 2, 4, 6, 7, 10, 11, 12, 14, 15, 16]"
3.979400087,n_x_0+n_x_4+n_x_19,n_p_0-n_p_22,4500,"[1, 3, 5, 8, 9, 13]","[2, 4, 6, 7, 10, 11, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_5,n_p_8+n_p_22,4501,"[2, 3, 5, 8, 9, 13]","[1, 4, 6, 7, 10, 11, 12, 14, 15, 16]"
